ResponseId,partner_work_hours,partner_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat
R_31S4eQiNUAB5ZDF,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,25.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),77866.0,"Lehre/ Berufsausbildung im dualen System,Bachelor",1,163.0,73.0,27.475629493018182,3.0,1.0,0.0,57.0,,,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_5nd8YP9YPJxL7LX,55.0,Mehr als 50 Stunden,,,,,34.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),16515.0,Lehre/ Berufsausbildung im dualen System,0,183.0,76.0,22.694018931589476,6.0,,,,,,,5.0,Sehr gut,,1750.5,,1501-2000€
R_2BwBb9F8W3yCH6j,0.0,Nicht erwerbstätig,,,,,68.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),14165.0,Lehre/ Berufsausbildung im dualen System,0,169.0,84.0,29.410734918245165,7.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_2zGZzKYdqmYefte,0.0,Nicht erwerbstätig,0.0,0.0,2.0,1.0,22.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),32339.0,Ohne beruflichen Bildungsabschluss,0,175.0,81.0,26.448979591836736,8.0,,,,,,,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_3nOdI1Lj7TFaTrZ,0.0,Nicht erwerbstätig,0.0,0.0,2.0,0.0,31.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),83278.0,Lehre/ Berufsausbildung im dualen System,0,178.0,67.0,21.146319909102385,5.0,,,,,,,4.0,Gut,2250.5,,2001-2500€,
R_1T8k08aDrmBQwbn,0.0,Nicht erwerbstätig,,,,,52.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),65388.0,Lehre/ Berufsausbildung im dualen System,0,174.0,107.0,35.34152463997886,6.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_3G7jXlEYsapOLvR,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,24.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),97348.0,Lehre/ Berufsausbildung im dualen System,0,167.0,52.0,18.645344042454013,7.0,1.0,0.0,90.0,,,80.0,5.0,Sehr gut,4250.5,,4001-4500€,
R_1i3VwnEZHyOK8v2,45.5,41-50 Stunden,2.0,1.0,0.0,0.0,35.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),37079.0,Lehre/ Berufsausbildung im dualen System,0,189.0,90.0,25.195263290501387,8.0,0.0,0.0,40.0,55.0,51.0,59.0,4.0,Gut,2750.5,,2501-3000€,
R_0PtHEC2qf5LXunL,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),83346.0,Lehre/ Berufsausbildung im dualen System,0,177.0,90.0,28.72737719046251,0.0,0.0,0.0,50.0,100.0,100.0,100.0,4.0,Gut,2750.5,,2501-3000€,
R_8922gMFJEvEkBP3,5.5,1-10 Stunden,,,,,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),85774.0,Ohne beruflichen Bildungsabschluss,0,162.0,75.0,28.577960676726104,8.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_1pPrKEnqTpyeYrv,35.5,31-40 Stunden,0.0,0.0,2.0,0.0,20.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),55116.0,Ohne beruflichen Bildungsabschluss,0,180.0,72.0,22.22222222222222,7.0,,,,,,,4.0,Gut,250.0,,0-500€,
R_uqSYnMpzdp20sWR,35.5,31-40 Stunden,,,,,36.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),38165.0,Bachelor,1,166.0,79.0,28.668892437218755,4.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_2Pi2MFvkm0WmjEy,25.5,21-30 Stunden,,,,,50.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),54293.0,Fachschulabschluss,0,183.0,94.0,28.068918152229088,3.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_23afmsdqbQ9SFYV,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,28.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),61440.0,"Fachschulabschluss,Bachelor",1,187.0,90.0,25.737081414967538,6.0,1.0,1.0,58.0,,,79.0,3.0,Zufriedenstellend,9250.5,,9001-9500€,
R_3hGB28xkinPlclU,25.5,21-30 Stunden,1.0,1.0,0.0,0.0,67.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),63755.0,Lehre/ Berufsausbildung im dualen System,0,176.0,94.0,30.34607438016529,0.0,-1.0,-1.0,100.0,,,50.0,5.0,Sehr gut,4250.5,,4001-4500€,
R_2RVeu8zYk56H5cx,35.5,31-40 Stunden,,,,,57.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),25712.0,Promotion,1,183.0,107.0,31.950789811579916,7.0,,,,,,,4.0,Gut,,3250.5,,3001-3500€
R_xitDGsq1iMpUfCN,0.0,Nicht erwerbstätig,,,,,63.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,1307.0,Lehre/ Berufsausbildung im dualen System,0,183.0,95.0,28.367523664486843,2.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_qEYr9hSkhRba2Xv,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,51.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),22607.0,Lehre/ Berufsausbildung im dualen System,0,185.0,120.0,35.06208911614317,0.0,,,,,,,5.0,Sehr gut,,250.0,,0-500€
R_3LXSnKIhjXUOFQD,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,69.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),23946.0,Bachelor,1,189.0,103.0,28.834579099129364,2.0,0.0,0.0,50.0,,,50.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_1IQMFFXWJ4JrhpV,35.5,31-40 Stunden,,,,,57.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,12109.0,Lehre/ Berufsausbildung im dualen System,0,178.0,67.0,21.146319909102385,3.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_22Vsu4EHuWxpl3J,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,51.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),34121.0,Lehre/ Berufsausbildung im dualen System,0,175.0,70.0,22.857142857142858,6.0,,,,,,,2.0,Weniger gut,,2750.5,,2501-3000€
R_W85MxZkAeKEfIkx,45.5,41-50 Stunden,0.0,0.0,0.0,0.0,50.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),8056.0,Diplom,1,181.0,78.0,23.808797045267237,5.0,,,,,,,5.0,Sehr gut,7750.5,,7501-8000€,
R_uncCQhxlLyVLDnH,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,34.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),26676.0,Master,1,173.0,58.0,19.37919743392696,5.0,0.0,0.0,50.0,,,61.0,4.0,Gut,4750.5,,4501-5000€,
R_C2Z8UPm9RQx24O5,0.0,Nicht erwerbstätig,,,,,37.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),50937.0,Bachelor,1,173.0,68.0,22.720438370810918,4.0,,,,,,,5.0,Sehr gut,,250.0,,0-500€
R_RleWgAz83STLrkR,5.5,1-10 Stunden,2.0,1.0,0.0,0.0,40.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),49186.0,Lehre/ Berufsausbildung im dualen System,0,168.0,63.0,22.321428571428577,3.0,0.0,-2.0,24.0,3.0,9.0,0.0,4.0,Gut,3250.5,,3001-3500€,
R_29t5nkbL42MN3MO,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,32.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),40789.0,Lehre/ Berufsausbildung im dualen System,0,175.0,110.0,35.91836734693877,3.0,1.0,0.0,60.0,15.0,30.0,20.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_vB0t4Miiz6RSTgl,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,49.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),86424.0,Fachschulabschluss,0,174.0,72.0,23.781212841854934,7.0,0.0,0.0,53.0,52.0,56.0,62.0,4.0,Gut,8750.5,,8501-9000€,
R_2fIrxAnTKVrJ9aV,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,66.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),84561.0,Ohne beruflichen Bildungsabschluss,0,174.0,69.0,22.79032897344431,0.0,-1.0,0.0,51.0,100.0,100.0,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_1F8kZ8Cf02fJ9j8,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,59.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),44629.0,Lehre/ Berufsausbildung im dualen System,0,171.0,95.0,32.488628979857054,5.0,-2.0,-2.0,100.0,,,90.0,2.0,Weniger gut,5250.5,,5001-5500€,
R_1i9kfzNbpUOWUO6,35.5,31-40 Stunden,,,,,52.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45472.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,184.0,87.0,25.697069943289225,3.0,,,,,,,3.0,Zufriedenstellend,,4250.5,,4001-4500€
R_1LFI1BNxjo7UEtF,45.5,41-50 Stunden,4.0,1.0,0.0,0.0,44.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),53773.0,Promotion,1,170.0,57.0,19.723183391003463,2.0,1.0,0.0,40.0,30.0,30.0,30.0,4.0,Gut,5750.5,,5501-6000€,
R_22J3foUw1wGysQp,0.0,Nicht erwerbstätig,,,,,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),75177.0,Fachschulabschluss,0,159.0,45.0,17.799928800284796,4.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_C2p1gDLtZ64Ai09,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,43.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),50969.0,Lehre/ Berufsausbildung im dualen System,0,176.0,111.0,35.834194214876035,6.0,0.0,-2.0,90.0,,,77.0,4.0,Gut,2250.5,,2001-2500€,
R_1M5si4R2ufiGi7r,0.0,Nicht erwerbstätig,0.0,2.0,0.0,0.0,65.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),26203.0,Lehre/ Berufsausbildung im dualen System,0,190.0,103.0,28.531855955678672,5.0,-2.0,-2.0,50.0,,,80.0,2.0,Weniger gut,1750.5,,1501-2000€,
R_3iqcKLUslvN7fL2,0.0,Nicht erwerbstätig,0.0,0.0,2.0,0.0,42.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),76199.0,Lehre/ Berufsausbildung im dualen System,0,170.0,63.0,21.79930795847751,2.0,,,,,,,3.0,Zufriedenstellend,250.0,,0-500€,
R_sHAMFicBQwYNqOR,35.5,31-40 Stunden,,,,,28.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),94078.0,Fachschulabschluss,0,178.0,92.0,29.036737785633125,5.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_1cV2E5mOfBMUNYI,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,67.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),13465.0,Lehre/ Berufsausbildung im dualen System,0,182.0,96.0,28.982007003985025,6.0,0.0,0.0,90.0,,,42.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_3hszopryYQG02pK,25.5,21-30 Stunden,,,,,58.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,81479.0,Fachschulabschluss,0,160.0,53.0,20.703124999999996,8.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_qK4ssNvWVh2l7bj,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,41.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),59846.0,Fachschulabschluss,0,190.0,83.0,22.991689750692522,4.0,0.0,0.0,58.0,,,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_3dSt6lW9kCQ3JGg,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,66.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),90443.0,Fachschulabschluss,0,189.0,91.0,25.475210660395845,0.0,0.0,-1.0,50.0,,,50.0,4.0,Gut,1750.5,,1501-2000€,
R_WdnVIVFdTYUbcdP,15.5,11-20 Stunden,1.0,1.0,0.0,0.0,52.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),25524.0,Lehre/ Berufsausbildung im dualen System,0,164.0,66.0,24.538964901844146,8.0,-2.0,0.0,100.0,0.0,100.0,,4.0,Gut,1750.5,,1501-2000€,
R_xxfKvyplsBOzCwN,25.5,21-30 Stunden,2.0,1.0,0.0,0.0,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),68794.0,Lehre/ Berufsausbildung im dualen System,0,171.0,68.0,23.25501863821347,7.0,1.0,1.0,79.0,62.0,,82.0,5.0,Sehr gut,3250.5,,3001-3500€,
R_1pojEUdxYpbsuee,0.0,Nicht erwerbstätig,,,,,65.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),26603.0,Master,1,178.0,75.0,23.671253629592222,6.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_3M3TpZTwUdksLXi,0.0,Nicht erwerbstätig,,,,,67.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),80689.0,Lehre/ Berufsausbildung im dualen System,0,173.0,83.0,27.732299776136855,6.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_Owj4of8eixhvrzj,0.0,Nicht erwerbstätig,,,,,66.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),51373.0,"Master,Diplom",1,165.0,67.0,24.609733700642796,1.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_1IZe7l9IfRFnqes,0.0,Nicht erwerbstätig,,,,,25.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),90461.0,Master,1,176.0,94.0,30.34607438016529,6.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_21AL5KgIqwm2WPg,0.0,Nicht erwerbstätig,,,,,48.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),45309.0,Fachschulabschluss,0,172.0,113.0,38.196322336398055,0.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_3es491b37FSOuwQ,5.5,1-10 Stunden,0.0,1.0,0.0,0.0,32.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),68169.0,Bachelor,1,187.0,98.0,28.024821985186875,6.0,0.0,1.0,61.0,29.0,86.0,57.0,4.0,Gut,4750.5,,4501-5000€,
R_2f3Tmoh6nVLUQkd,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,52.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),53121.0,Lehre/ Berufsausbildung im dualen System,0,184.0,91.0,26.878544423440452,7.0,0.0,0.0,80.0,,,40.0,4.0,Gut,5750.5,,5501-6000€,
R_24LZ0U3xqHj3hYy,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,68.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),26871.0,Diplom,1,173.0,109.0,36.41952621203515,4.0,0.0,0.0,41.0,51.0,50.0,56.0,4.0,Gut,1250.5,,1001-1500€,
R_3J4vcBQHksrN55A,35.5,31-40 Stunden,,,,,23.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),21734.0,Ohne beruflichen Bildungsabschluss,0,169.0,54.0,18.906901018871892,9.0,,,,,,,5.0,Sehr gut,,5750.5,,5501-6000€
R_11araShaq8W5XA2,35.5,31-40 Stunden,,,,,46.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),3185.0,Ohne beruflichen Bildungsabschluss,0,177.0,82.0,26.173832551310287,8.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_3KTKhbA40kKTn9O,45.5,41-50 Stunden,0.0,0.0,2.0,1.0,26.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),86381.0,Bachelor,1,167.0,66.0,23.66524436157625,6.0,,,,,,,4.0,Gut,3750.5,,3501-4000€,
R_WqS1am90lg32iUV,15.5,11-20 Stunden,,,,,28.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),1109.0,Lehre/ Berufsausbildung im dualen System,0,169.0,100.0,35.01277966457757,1.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_3hG8gFoIpUEiWSn,0.0,Nicht erwerbstätig,,,,,66.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),26389.0,Lehre/ Berufsausbildung im dualen System,0,188.0,108.0,30.556813037573566,1.0,,,,,,,1.0,Schlecht,,1250.5,,1001-1500€
R_10Vhy1zH9dRU3o2,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,52.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),72336.0,Diplom,1,186.0,85.0,24.56931437160365,4.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_uqdLvU4e6F4sc6d,15.5,11-20 Stunden,,,,,25.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39106.0,Bachelor,1,166.0,58.0,21.04804761213529,2.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_2vcQpDC8Xo6qV8v,45.5,41-50 Stunden,,,,,33.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),40211.0,"Lehre/ Berufsausbildung im dualen System,Diplom",1,178.0,70.0,22.093170054286073,4.0,,,,,,,4.0,Gut,,3250.5,,3001-3500€
R_1mUbYAg4ui4CjPA,0.0,Nicht erwerbstätig,,,,,65.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),23936.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,182.0,89.0,26.86873565994445,7.0,,,,,,,2.0,Weniger gut,,250.0,,0-500€
R_3dGSkGiuH6DCGJa,35.5,31-40 Stunden,,,,,47.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),12557.0,Diplom,1,176.0,70.0,22.59814049586777,4.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€
R_VVESAahPLyVQUzD,35.5,31-40 Stunden,,,,,30.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),94315.0,Lehre/ Berufsausbildung im dualen System,0,169.0,122.0,42.71559119078464,5.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_2TMkTlQk6WlzWkb,0.0,Nicht erwerbstätig,,,,,57.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),31618.0,Lehre/ Berufsausbildung im dualen System,0,184.0,109.0,32.19517958412098,1.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_2tKfWZ8d1JXmgqb,25.5,21-30 Stunden,0.0,0.0,1.0,0.0,57.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),99974.0,Lehre/ Berufsausbildung im dualen System,0,162.0,71.0,27.053802773967377,9.0,,,,,,,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_29iVHsAFE8ugxNP,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,54.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),90547.0,Bachelor,1,162.0,58.0,22.10028959000152,6.0,0.0,0.0,,,,,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_2wtpLI0PfP841cf,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,58.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),52224.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,195.0,116.0,30.506245890861276,3.0,-2.0,0.0,90.0,,,85.0,3.0,Zufriedenstellend,4250.5,,4001-4500€,
R_3MRpgHcaRqoXTNj,35.5,31-40 Stunden,,,,,32.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),13353.0,Bachelor,1,166.0,67.0,24.31412396574249,6.0,,,,,,,5.0,Sehr gut,,2750.5,,2501-3000€
R_bmwVMmo7k3RIWit,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,27.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),67655.0,Lehre/ Berufsausbildung im dualen System,0,180.0,85.0,26.234567901234566,4.0,0.0,0.0,38.0,64.0,71.0,66.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_3qpArcQiOlKWxFQ,45.5,41-50 Stunden,,,,,60.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),79618.0,Lehre/ Berufsausbildung im dualen System,0,167.0,85.0,30.477966223242138,10.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_1jfYHCvTQbdN6Kr,0.0,Nicht erwerbstätig,,,,,59.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),37085.0,Ohne beruflichen Bildungsabschluss,0,161.0,50.0,19.28937926777516,6.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_ylKu3G2wUAhaHHr,25.5,21-30 Stunden,1.0,0.0,0.0,0.0,58.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),92637.0,Lehre/ Berufsausbildung im dualen System,0,166.0,97.0,35.20104514443316,6.0,,,,,,,3.0,Zufriedenstellend,750.5,,501-1000€,
R_37Psk0DeDQDsIkp,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,34.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),60431.0,Bachelor,1,173.0,64.0,21.383941996057334,4.0,,,,,,,3.0,Zufriedenstellend,,3250.5,,3001-3500€
R_1JOv2w5yEunaGOE,0.0,Nicht erwerbstätig,,,,,63.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),67069.0,Lehre/ Berufsausbildung im dualen System,0,176.0,104.0,33.574380165289256,5.0,,,,,,,1.0,Schlecht,,750.5,,501-1000€
R_1dsIcjgGpJY9bNh,0.0,Nicht erwerbstätig,,,,,56.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),51103.0,Lehre/ Berufsausbildung im dualen System,0,180.0,160.0,49.382716049382715,7.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_2cbjlMxl6TSG9lI,15.5,11-20 Stunden,,,,,66.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,70374.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss (DDR)",0,172.0,79.0,26.703623580313685,8.0,,,,,,,3.0,Zufriedenstellend,,4250.5,,4001-4500€
R_3m1uXcWLdgkdNnA,0.0,Nicht erwerbstätig,,,,,47.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),51145.0,Lehre/ Berufsausbildung im dualen System,0,186.0,112.0,32.37368481905422,1.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_1gCrhfrkomjwzVe,0.0,Nicht erwerbstätig,,,,,65.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),45665.0,Lehre/ Berufsausbildung im dualen System,0,154.0,82.0,34.57581379659302,0.0,,,,,,,1.0,Schlecht,,1250.5,,1001-1500€
R_PXkT5F2DKdbkh33,15.5,11-20 Stunden,,,,,49.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),47057.0,Lehre/ Berufsausbildung im dualen System,0,177.0,71.0,22.66270867247598,5.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_RqXNwJVz2qz1XQ5,0.0,0 Stunden,,,,,65.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),10965.0,Ohne beruflichen Bildungsabschluss,0,187.0,90.0,25.737081414967538,4.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_bKrJ3oKCwcINqGB,45.5,41-50 Stunden,,,,,43.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),97877.0,Diplom,1,179.0,71.0,22.15910864205237,4.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_6MC30wbT8pxrr1L,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,52.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),73557.0,Diplom,1,175.0,103.0,33.63265306122449,3.0,0.0,0.0,,,,15.0,5.0,Sehr gut,6250.5,,6001-6500€,
R_tXnjiKyiWgNedBD,35.5,31-40 Stunden,,,,,38.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),53797.0,Lehre/ Berufsausbildung im dualen System,0,182.0,91.0,27.47252747252747,7.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_3eq50zB4CVOUI9G,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,22.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),46535.0,Ohne beruflichen Bildungsabschluss,0,185.0,81.0,23.66691015339664,8.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_2zpCha8hIMSUyD0,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,62.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),32425.0,Lehre/ Berufsausbildung im dualen System,0,180.0,83.0,25.61728395061728,10.0,0.0,0.0,50.0,,,50.0,2.0,Weniger gut,1750.5,,1501-2000€,
