ResponseId,lives_with_others,respondent_work_hours,respondent_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat,federal_state,district,is_city,population_density,is_rural,population,is_metropolitan,overall_income,overall_income_cat,state_Baden-Württemberg,state_Bayern,state_Berlin,state_Brandenburg,state_Bremen,state_Hamburg,state_Hessen,state_Mecklenburg-Vorpommern,state_Niedersachsen,state_Nordrhein-Westfalen,state_Rheinland-Pfalz,state_Saarland,state_Sachsen,state_Sachsen-Anhalt,state_Schleswig-Holstein,state_Thüringen,district_Aachen,district_Ahrweiler,district_Aichach-Friedberg,district_Altenburger Land,district_Altenkirchen,district_Altmarkkreis Salzwedel,district_Altötting,district_Alzey-Worms,district_Amberg-Sulzbach,district_Anhalt-Bitterfeld,district_Ansbach,district_Aschaffenburg,district_Augsburg,district_Aurich,district_Bad Dürkheim,district_Bad Kissingen,district_Bad Kreuznach,district_Bad Tölz-Wolfratshausen,district_Baden-Baden,district_Bamberg,district_Bayreuth,district_Bergstraße,district_Berlin,district_Bernkastel-Wittlich,district_Biberach,district_Bielefeld,district_Birkenfeld,district_Bochum,district_Bodenseekreis,district_Bonn,district_Borken,district_Bottrop,district_Braunschweig,district_Breisgau-Hochschwarzwald,district_Bremen,district_Bremerhaven,district_Burgenlandkreis,district_Böblingen,district_Calw,district_Cham,district_Chemnitz,district_Cloppenburg,district_Coburg,district_Coesfeld,district_Cottbus,district_Dachau,district_Dahme-Spreewald,district_Darmstadt-Dieburg,district_Delmenhorst,district_Dessau-Roßlau,district_Diepholz,district_Dithmarschen,district_Donau-Ries,district_Dortmund,district_Dresden,district_Duisburg,district_Düren,district_Düsseldorf,district_Ebersberg,district_Eichstätt,district_Eifelkreis Bitburg-Prüm,district_Emden,district_Emmendingen,district_Emsland,district_Ennepe-Ruhr-Kreis,district_Enzkreis,district_Erding,district_Erfurt,district_Erlangen,district_Erzgebirgskreis,district_Essen,district_Esslingen,district_Euskirchen,district_Frankenthal,district_Frankfurt am Main,district_Freiburg im Breisgau,district_Freising,district_Freyung-Grafenau,district_Fulda,district_Fürstenfeldbruck,district_Fürth,district_Garmisch-Partenkirchen,district_Gelsenkirchen,district_Gera,district_Germersheim,district_Gießen,district_Gifhorn,district_Goslar,district_Gotha,district_Grafschaft Bentheim,district_Groß-Gerau,district_Görlitz,district_Göttingen,district_Günzburg,district_Gütersloh,district_Hagen,district_Hamburg,district_Hamm,district_Hannover,district_Harburg,district_Harz,district_Havelland,district_Heidekreis,district_Heidelberg,district_Heidenheim,district_Heilbronn,district_Helmstedt,district_Herford,district_Herne,district_Herzogtum Lauenburg,district_Hildesheim,district_Hochsauerlandkreis,district_Hochtaunuskreis,district_Hof,district_Höxter,district_Ilm-Kreis,district_Ingolstadt,district_Jena,district_Jerichower Land,district_Kaiserslautern,district_Karlsruhe,district_Kassel,district_Kelheim,district_Kiel,district_Kitzingen,district_Kleve,district_Koblenz,district_Konstanz,district_Krefeld,district_Kronach,district_Kusel,district_Köln,district_Lahn-Dill-Kreis,district_Landau in der Pfalz,district_Landshut,district_Leipzig,district_Leverkusen,district_Lichtenfels,district_Limburg-Weilburg,district_Lippe,district_Ludwigsburg,district_Ludwigshafen  ,district_Ludwigshafen am Rhein,district_Ludwigslust-Parchim,district_Lörrach,district_Lübeck,district_Lüneburg,district_Magdeburg,district_Main-Kinzig-Kreis,district_Main-Tauber-Kreis,district_Main-Taunus-Kreis,district_Mainz,district_Mainz-Bingen,district_Mannheim,district_Mansfeld-Südharz,district_Marburg-Biedenkopf,district_Mayen-Koblenz,district_Mecklenburgische Seenplatte,district_Meißen,district_Merzig-Wadern,district_Mettmann,district_Miltenberg,district_Minden-Lübbecke,district_Mittelsachsen,district_Märkischer Kreis,district_Mönchengladbach,district_Mülheim an der Ruhr,district_München,district_Münster,district_Neckar-Odenwald-Kreis,district_Neu-Ulm,district_Neumarkt in der Oberpfalz,district_Neumünster,district_Neustadt an der Aisch-Bad Windsheim,district_Neustadt an der Waldnaab,district_Neustadt an der Weinstraße,district_Neuwied,district_Nienburg_Weser,district_Nordhausen,district_Nordsachsen,district_Nordwestmecklenburg,district_Northeim,district_Nürnberg,district_Nürnberger Land,district_Oberallgäu,district_Oberbergischer Kreis,district_Oberhausen,district_Oberhavel,district_Oberspreewald-Lausitz,district_Odenwaldkreis,district_Oder-Spree,district_Offenbach,district_Offenbach am Main,district_Oldenburg,district_Olpe,district_Ortenaukreis,district_Osnabrück,district_Ostalbkreis,district_Ostallgäu,district_Ostholstein,district_Paderborn,district_Passau,district_Pforzheim,district_Pinneberg,district_Plön,district_Potsdam,district_Potsdam-Mittelmark,district_Prignitz,district_Rastatt,district_Ravensburg,district_Recklinghausen,district_Regen,district_Regensburg,district_Rems-Murr-Kreis,district_Remscheid,district_Reutlingen,district_Rhein-Erft-Kreis,district_Rhein-Kreis Neuss,district_Rhein-Lahn-Kreis,district_Rhein-Neckar-Kreis,district_Rhein-Pfalz-Kreis,district_Rhein-Sieg-Kreis,district_Rheingau-Taunus-Kreis,district_Rheinisch-Bergischer Kreis,district_Rhön-Grabfeld,district_Rosenheim,district_Rostock,district_Rotenburg Wümme,district_Roth,district_Rottal-Inn,district_Rottweil,district_Saalfeld-Rudolstadt,district_Saarbrücken,district_Saarlouis,district_Saarpfalz-Kreis,district_Salzlandkreis,district_Sankt Wendel,district_Schaumburg,district_Schleswig-Flensburg,district_Schwabach,district_Schweinfurt,district_Schwerin,district_Schwäbisch Hall,district_Segeberg,district_Siegen-Wittgenstein,district_Sigmaringen,district_Solingen,district_Sonneberg,district_Spree-Neiße,district_Stade,district_Starnberg,district_Steinburg,district_Steinfurt,district_Stormarn,district_Straubing,district_Straubing-Bogen,district_Stuttgart,district_Sächsische Schweiz-Osterzgebirge,district_Sömmerda,district_Südwestpfalz,district_Tirschenreuth,district_Traunstein,district_Trier,district_Tübingen,district_Ulm,district_Unna,district_Unstrut-Hainich-Kreis,district_Unterallgäu,district_Verden,district_Viersen,district_Vogelsbergkreis,district_Vogtlandkreis,district_Vorpommern-Greifswald,district_Vorpommern-Rügen,district_Warendorf,district_Weiden in der Oberpfalz,district_Weimarer Land,district_Wesel,district_Wesermarsch,district_Westerwaldkreis,district_Wetteraukreis,district_Wiesbaden,district_Wilhelmshaven,district_Wittenberg,district_Wittmund,district_Wolfenbüttel,district_Wuppertal,district_Würzburg,district_Zollernalbkreis,district_Zwickau
R_1IgbSy2Fc0q7E9y,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,47.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),40489.0,Diplom,1,184.0,94.0,27.76465028355388,10.0,,,,,,,5.0,Sehr gut,,3750.5,,3501-4000€,Nordrhein-Westfalen,Düsseldorf,Stadt,2860.0,0.0,621877.0,1.0,3750.5,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1go2tEwHCKN6vJ3,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,32.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),14641.0,Master,1,174.0,75.0,24.77209671026556,5.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€,Brandenburg,Havelland,Kreis,95.0,1.0,162577.0,0.0,2250.5,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_CgeKjX1wkwwhB9T,Yes,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),88085.0,Diplom,1,169.0,62.0,21.707923392038097,1.0,0.0,0.0,31.0,,,68.0,4.0,Gut,2750.5,,2501-3000€,,Baden-Württemberg,Bodenseekreis,Kreis,326.0,0.0,215371.0,0.0,2750.5,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_12zo1FkNv7YUhpT,No,25.5,21-30 Stunden,0.0,0.0,0.0,0.0,36.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),10783.0,Bachelor,1,175.0,96.0,31.346938775510203,8.0,,,,,,,4.0,Gut,,750.5,,501-1000€,Berlin,Berlin,Stadt,4118.0,0.0,3669491.0,1.0,750.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2SBk901pKwX20oS,No,25.5,21-30 Stunden,0.0,0.0,0.0,0.0,55.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),74564.0,Lehre/ Berufsausbildung im dualen System,0,169.0,75.0,26.25958474843318,0.0,,,,,,,4.0,Gut,,250.0,,0-500€,Baden-Württemberg,Schwäbisch Hall,Kreis,133.0,1.0,196761.0,0.0,250.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_10IQ36jOZGrpcxS,No,45.5,41-50 Stunden,0.0,0.0,0.0,0.0,36.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),19370.0,Lehre/ Berufsausbildung im dualen System,0,179.0,71.0,22.15910864205237,5.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€,Mecklenburg-Vorpommern,Ludwigslust-Parchim,Kreis,44.0,1.0,211779.0,0.0,1750.5,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2dsazmASxDjm28F,Yes,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,69.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),57074.0,Lehre/ Berufsausbildung im dualen System,0,190.0,89.0,24.653739612188367,2.0,0.0,0.0,50.0,,,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,,Nordrhein-Westfalen,Siegen-Wittgenstein,Kreis,244.0,0.0,276944.0,0.0,2750.5,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2WMhJlwqnLcHP1i,Yes,45.5,41-50 Stunden,0.0,0.0,0.0,0.0,41.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),10405.0,"Master,Diplom",1,184.0,78.0,23.03875236294896,10.0,,,,,,,4.0,Gut,,250.0,,0-500€,Berlin,Berlin,Stadt,4118.0,0.0,3669491.0,1.0,250.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3qfXpNmR0iilaJ2,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,55.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),66740.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,184.0,95.0,28.060018903591683,3.0,,,,,,,3.0,Zufriedenstellend,,2250.5,,2001-2500€,Saarland,Saarlouis,Kreis,423.0,0.0,194319.0,0.0,2250.5,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2380iXbCg7NSV3S,Yes,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,66.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),24232.0,Lehre/ Berufsausbildung im dualen System,0,163.0,93.0,35.00319921713275,0.0,-1.0,-1.0,100.0,,,82.0,3.0,Zufriedenstellend,1750.5,,1501-2000€,,Schleswig-Holstein,Plön,Kreis,120.0,1.0,128496.0,0.0,1750.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2wAXwWFKB46qmgT,No,35.5,31-40 Stunden,0.0,0.0,0.0,0.0,65.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),52351.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,171.0,78.0,26.674874320303687,8.0,,,,,,,3.0,Zufriedenstellend,,3250.5,,3001-3500€,Nordrhein-Westfalen,Düren,Kreis,281.0,0.0,264638.0,0.0,3250.5,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_5dUkHQUrgJjYeNH,No,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,61.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),80686.0,Fachschulabschluss,0,167.0,75.0,26.89232313815483,6.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€,Bayern,München,Stadt,4777.0,0.0,1484226.0,1.0,1750.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
